rounds,accuracy,kappa,f1_score,roc_auc,Scenario
18,0.4785128922646412,0.408174261233468,0.4157608268660178,0.8305744238195154,Two_Attackers_NonIID
19,0.4837097741355187,0.4145479229242061,0.4270229760622509,0.8357146450012463,Two_Attackers_NonIID
20,0.4895062962222666,0.4204750942782976,0.4342206394258153,0.8390598737117428,Two_Attackers_NonIID
21,0.4831101339196482,0.413816832448491,0.4185066155089979,0.8373356903950264,Two_Attackers_NonIID
22,0.4609234459324405,0.3883416351856886,0.3981123684091765,0.8285705809588769,Two_Attackers_NonIID
23,0.4711173296022387,0.400027394020563,0.4130328717987535,0.8357400679599507,Two_Attackers_NonIID
24,0.4969018588846692,0.4291069412474907,0.4405418711632562,0.8461264192920643,Two_Attackers_NonIID
25,0.4113531880871477,0.3342771185256437,0.3573322192342195,0.8278325271626571,Two_Attackers_NonIID
26,0.4557265640615631,0.3833976791105318,0.3971447797224064,0.8345198827708923,Two_Attackers_NonIID
27,0.4801119328402958,0.4104861201518874,0.4308704618617304,0.8376109655760595,Two_Attackers_NonIID
28,0.4587247651409154,0.3865240315401091,0.4031196961644661,0.8335212810804983,Two_Attackers_NonIID
29,0.4763142114731161,0.4061558347442318,0.4148112185657841,0.8408423884567344,Two_Attackers_NonIID
30,0.4443333999600239,0.3711364992892488,0.3901046733718683,0.8360813237311542,Two_Attackers_NonIID
31,0.4723166100339796,0.4021726493245688,0.4152179052927553,0.8412419328167492,Two_Attackers_NonIID
32,0.4825104937037777,0.412297603772638,0.4209170550854624,0.8445836601639375,Two_Attackers_NonIID
33,0.4679192484509294,0.3975146923100517,0.4117979129744657,0.8404169085896149,Two_Attackers_NonIID
34,0.4961023385968419,0.4273368854994668,0.4423437329943759,0.8449475624617395,Two_Attackers_NonIID
35,0.4771137317609434,0.406958859799537,0.4229342128514137,0.8427823295207904,Two_Attackers_NonIID
36,0.4823106136318209,0.4130153718246062,0.4233641587617552,0.8434384550503675,Two_Attackers_NonIID
37,0.533879672196682,0.4693021520315525,0.4752823348823396,0.8513581086125246,Two_Attackers_NonIID
38,0.4693184089546272,0.3978051430392528,0.4109112200068522,0.8427629767877153,Two_Attackers_NonIID
39,0.5130921447131721,0.4467478066881084,0.4593203034224471,0.8496797069612333,Two_Attackers_NonIID
40,0.4775134919048571,0.4073450225761971,0.4233698630358375,0.8386278025708204,Two_Attackers_NonIID
41,0.4755146911852888,0.4049333553866366,0.4206142242668416,0.8408187562646098,Two_Attackers_NonIID
42,0.4631221267239656,0.3913213848126716,0.4115156161361184,0.8373891951235799,Two_Attackers_NonIID
43,0.4815110933439936,0.411367355640364,0.4293552819477447,0.8356188813756158,Two_Attackers_NonIID
44,0.4375374775134919,0.3621772476022403,0.3852645199712981,0.8333494220944904,Two_Attackers_NonIID
45,0.4781131321207276,0.4076076542303506,0.4237993123400176,0.8416324185187903,Two_Attackers_NonIID
46,0.4847091744953028,0.4146979074907969,0.4259708052764124,0.8441911296657791,Two_Attackers_NonIID
47,0.4877073755746552,0.4186277454029761,0.4365591441867706,0.8433480005043514,Two_Attackers_NonIID
48,0.4491305216869878,0.3755360412441839,0.3956885424206496,0.8382740780780307,Two_Attackers_NonIID
